Availability,"Product SKU","Product Name","Color Name",Brand,"Product URL","Image Type","Image Sample Size","Image Sample URL","Product Type",Backing,Color,Construction,"Fiber Brand",Collection,Finish,"Installation Method",Shade
Yes,6376,"Affinity III",Mesa,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612080/6372_4620_blqjl2.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III",Moxie,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612080/6372_4873_ey3kaw.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III",Plateau,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612082/6372_4227_oldipi.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III","Soft Petal",DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1747937921/6376_5005_anuyam.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III",Sparrow,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612081/6372_4391_rclylu.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III",Spice,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612081/6372_4695_aut0hz.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III",Wheat,DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1745612077/6372_2650_sywsu6.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,6376,"Affinity III","Winter Sky",DreamWeaver,products/carpet/affinity-iii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1747937921/6376_5965_qll5a9.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe",Texture,PureColor®,,,,
Yes,4235,Amalfi,Capri,DreamWeaver,products/carpet/amalfi,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1733317829/4235_Amalfi_4127_Capri_RS_pqaqkx.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Athens,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317826/4235_2440_yhuhx2.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Capri,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317827/4235_4127_v7lqis.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Carrara,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1765379355/4235_5049_jghgnl.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Iconic,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317828/4235_2792_qfgwdf.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Magnificent,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317823/4235_2872_rx9aye.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Naples,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317825/4235_4438_b7yq1e.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Nautilus,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317823/4235_4328_bgs02x.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Palladium,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317824/4235_2066_ppu5dp.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Paradise,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317824/4235_4529_z3vpap.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,"Santa Marina",DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317827/4235_2232_vp6dfh.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Serene,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317828/4235_2592_bbvm44.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Spartis,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317825/4235_4100_gzdgea.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4235,Amalfi,Venice,DreamWeaver,products/carpet/amalfi,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317826/4235_2928_ug26h3.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Cream Delight",DreamWeaver,products/carpet/ashwick,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1770824438/Ashwick_700_Cream_Delight_RS_xjogkp.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Dark Clove",DreamWeaver,products/carpet/ashwick,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1770824439/Ashwick_801_Dark_Clove_RS_buu9dx.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Sand Key",DreamWeaver,products/carpet/ashwick,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1770824439/Ashwick_736_Sand_Key_RS_oqtlrq.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Snowbird,DreamWeaver,products/carpet/ashwick,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1770824439/Ashwick_944_Snowbird_RS_vb3cya.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Stargaze,DreamWeaver,products/carpet/ashwick,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1770824439/Ashwick_998_Stargaze_RS_ezbj1c.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Alabaster,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701641/4728_6328_o9xyiy.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Astoria,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701638/4728_929_pd5f80.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Baltic,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701639/4728_956_rrn7pf.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Cold Foam",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701636/4728_559_a99ncw.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Cream Delight",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701636/4728_700_e9vnxr.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Crestwick,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701636/4728_375_h8jfbh.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Dark Clove",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701637/4728_801_rovmgf.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Daybreak,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701637/4728_749_yukle8.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Neutral,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701640/4728_2353_lkxx8g.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Pale Oak",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701641/4728_4588_rotzor.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Pelican,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701635/4728_209_botdh8.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Royal,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701636/4728_590_ztlui0.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Sand Key",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701637/4728_736_zvqyfa.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Snowbird,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701638/4728_944_t9crna.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,"Star Gaze",DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701640/4728_998_ecaipa.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,4728,Ashwick,Urbandale,DreamWeaver,products/carpet/ashwick,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1769701637/4728_870_lx7pry.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory","Loop, Texture",PureColor®,,,,
Yes,2530,"Astounding I","Endless Sea",DreamWeaver,products/carpet/astounding-i,"Room Scene",,"https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317861/2565_Astounding_615_Endess_Sea_V_amuooq.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Endless Sea",DreamWeaver,products/carpet/astounding-i,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1733317857/2565_Astounding_615_Endless_Sea_RS_axqmrj.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I",Amberwood,DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317902/2565_529_cmm37w.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Anchors Aweigh",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317901/2565_993_uq16g0.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I",Baymount,DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317897/2565_805_u0ya02.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I",Celadon,DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317892/2565_184_umnrw8.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Dream Catcher",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317898/2565_233_zbsbqn.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Endless Sea",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317900/2565_615_xf7vub.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Fiery Clay",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317890/2565_545_gdkbrz.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Fine Details",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317902/2565_259_sl38k2.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Morning Dew",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317892/2565_508_m8vmzt.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Nordic Mist",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317901/2565_837_yiizbr.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I",Oceantide,DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317891/2565_353_tt1mmo.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Pacific Breeze",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317888/2565_873_fctsal.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Pearl Stone",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317898/2565_632_k9yndg.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I",Rockwell,DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317887/2565_123_yalywe.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Starry Sky",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317894/2565_746_imfw6h.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2530,"Astounding I","Wishing Well",DreamWeaver,products/carpet/astounding-i,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317897/2565_794_spd047.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Endless Sea",DreamWeaver,products/carpet/astounding-ii,"Room Scene",,"https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317861/2565_Astounding_615_Endess_Sea_V_amuooq.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Endless Sea",DreamWeaver,products/carpet/astounding-ii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1733317857/2565_Astounding_615_Endless_Sea_RS_axqmrj.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II",Amberwood,DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317902/2565_529_cmm37w.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Anchors Aweigh",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317901/2565_993_uq16g0.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II",Baymont,DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317897/2565_805_u0ya02.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II",Celadon,DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317892/2565_184_umnrw8.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Dream Catcher",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317898/2565_233_zbsbqn.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Endless Sea",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317900/2565_615_xf7vub.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Fiery Clay",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317890/2565_545_gdkbrz.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Fine Details",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317902/2565_259_sl38k2.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Morning Dew",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317892/2565_508_m8vmzt.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
Yes,2545,"Astounding II","Nordic Mist",DreamWeaver,products/carpet/astounding-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733317901/2565_837_yiizbr.jpg",Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Multicolor",Texture,PureColor®,,,,
