Product,"Master Class",Collection,Description,"UPC Code","Inner Quantity","Outer Quantity","2026 Broken Carton Price","2026 Full Carton Price","2026 List Price"
DEN9ALD,Moulding,,"*NRB* 7/8"" x 11/16"" Dentil with 3/4"" gap and 1"" teeth*fits into DC2 Crown Moulding* Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",840002520119,0.00000,40.00000,$7.16,$6.23,$10.39
DEN9HMP,Moulding,,"*NRB* 7/8"" x 11/16"" Dentil with 3/4"" gap and 1"" teeth*fits into DC2 Crown Moulding* Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",843512024559,0.00000,40.00000,$4.58,$3.98,$6.63
DEN9OK,Moulding,,"7/8"" x 11/16"" Dentil with 3/4"" gap and 1"" teeth*fits into DC2 Crown Moulding* Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",843512030154,40.00000,240.00000,$3.70,$3.22,$5.37
DEN9POP,Moulding,,"7/8"" x 11/16"" Dentil with 3/4"" gap and 1"" teeth*fits into DC2 Crown Moulding* Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",843512042249,40.00000,240.00000,$3.36,$2.92,$4.87
EM-4ALD,Moulding,,"*NRB* 1"" x 9/16"" Egg & Dart Embossed Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520355,0.00000,24.00000,$6.80,$5.91,$9.85
EM-4CH,Moulding,,"*NRB* 1"" x 9/16"" Egg & Dart Embossed Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520324,0.00000,24.00000,$5.68,$4.94,$8.23
EM-4HMP,Moulding,,"*NRB* 1"" x 9/16"" Egg & Dart Embossed Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520362,0.00000,24.00000,$4.17,$3.63,$6.04
EM-4OK,Moulding,,"*NRB* 1"" x 9/16"" Egg & Dart Embossed Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520331,0.00000,24.00000,$3.62,$3.15,$5.25
EM-4POP,Moulding,,"1"" x 9/16"" Egg & Dart Embossed Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520348,24.00000,288.00000,$3.02,$2.63,$4.38
FLT2ALD,Moulding,,"*NRB* 3"" x 5/8"" Fluted Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535533,0.00000,24.00000,$12.50,$10.87,$18.11
FLT2CH,Moulding,,"*NRB* 3"" x 5/8"" Fluted Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512044175,0.00000,24.00000,$11.71,$10.18,$16.97
FLT2HMP,Moulding,,"*NRB* 3"" x 5/8"" Fluted Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512030116,0.00000,24.00000,$8.04,$6.99,$11.65
FLT2OK,Moulding,,"*NRB* 3"" x 5/8"" Fluted Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512030598,0.00000,24.00000,$6.12,$5.32,$8.87
FLT2POP,Moulding,,"3"" x 5/8"" Fluted Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512031038,24.00000,72.00000,$4.59,$3.99,$6.65
FLT3ALD,Moulding,,"*NRB* 3-1/2"" x 5/8"" Fluted Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535540,0.00000,24.00000,$14.87,$12.93,$21.54
FLT3CH,Moulding,,"*NRB* 3-1/2"" x 5/8"" Fluted Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512044182,0.00000,24.00000,$13.97,$12.15,$20.24
FLT3HMP,Moulding,,"*NRB* 3-1/2"" x 5/8"" Fluted Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512038594,0.00000,24.00000,$9.60,$8.35,$13.92
FLT3OK,Moulding,,"*NRB* 3-1/2"" x 5/8"" Fluted Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512034831,0.00000,24.00000,$7.30,$6.35,$10.58
FLT3POP,Moulding,,"*NRB* 3-1/2"" x 5/8"" Fluted Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512031045,0.00000,24.00000,$5.75,$5.00,$8.33
FLT4CH,Moulding,,"*NRB* 4"" x 5/8"" Fluted Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535564,0.00000,24.00000,$15.94,$13.86,$23.10
FLT4HMP,Moulding,,"4"" x 5/8"" Fluted Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512046858,24.00000,48.00000,$10.95,$9.52,$15.86
FLT4OK,Moulding,,"*NRB* 4"" x 5/8"" Fluted Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535571,0.00000,24.00000,$8.37,$7.28,$12.14
FLT4POP,Moulding,,"4"" x 5/8"" Fluted Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512041433,24.00000,48.00000,$6.24,$5.43,$9.06
LR001-ALD,Moulding,,"1-1/2"" x 13/16"" Light Rail Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535786,24.00000,96.00000,$8.07,$7.02,$11.71
LR001-CH,Moulding,,"*NRB* 1-1/2"" x 13/16"" Light Rail Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512042843,0.00000,24.00000,$6.00,$5.22,$8.69
LR001-HMP,Moulding,,"1-1/2"" x 13/16"" Light Rail Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512042850,24.00000,96.00000,$5.16,$4.49,$7.48
LR001-POP,Moulding,,"1-1/2"" x 13/16"" Light Rail Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512044144,24.00000,96.00000,$2.98,$2.59,$4.32
LR002-ALD,Moulding,,"*NRB* 2-1/4"" x 2-1/8"" Light Rail Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535809,0.00000,24.00000,$16.24,$14.12,$23.53
LR002-CH,Moulding,,"*NRB* 2-1/4"" x 2-1/8"" Light Rail Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535816,0.00000,24.00000,$14.71,$12.79,$21.32
LR002-HMP,Moulding,,"*NRB* 2-1/4"" x 2-1/8"" Light Rail Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512039935,0.00000,24.00000,$10.65,$9.26,$15.43
LR002-OK,Moulding,,"*NRB* 2-1/4"" x 2-1/8"" Light Rail Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535823,0.00000,24.00000,$7.31,$6.36,$10.60
LR005-ALD,Moulding,,"*NRB* 2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535861,0.00000,24.00000,$26.28,$22.85,$38.08
LR005-F-ALD,Moulding,,"*NRB* 2-1/8"" x 2"" Frameless ""Shaker"" Style Light Rail Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535960,0.00000,24.00000,$26.28,$22.85,$38.08
LR005-F-CH,Moulding,,"*NRB* 2"" x 2-1/8"" Frameless ""Shaker"" Style Light Rail Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535977,0.00000,24.00000,$24.91,$21.66,$36.11
LR005-F-HMP,Moulding,,"*NRB* 2"" x 2-1/8"" Frameless ""Shaker"" Style Light Rail Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535984,0.00000,24.00000,$16.66,$14.49,$24.16
LR005-F-OK,Moulding,,"*NRB* 2"" x 2-1/8"" Frameless ""Shaker"" Style Light Rail Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535991,0.00000,24.00000,$12.58,$10.94,$18.23
LR005-F-POP,Moulding,,"*NRB* 2"" x 2-1/8"" Frameless ""Shaker"" Style Light Rail Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002536004,0.00000,24.00000,$9.56,$8.31,$13.85
LR005-OK,Moulding,,"*NRB* 2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535892,0.00000,24.00000,$12.58,$10.94,$18.23
LR006-CH,Moulding,,"*NRB* 2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding with Beveled Edge, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535922,0.00000,24.00000,$24.91,$21.66,$36.11
LR006-HMP,Moulding,,"2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding with Beveled Edge, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535939,24.00000,48.00000,$16.66,$14.49,$24.16
LR006-OK,Moulding,,"2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding with Beveled Edge, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535946,0.00000,24.00000,$12.58,$10.94,$18.23
LR006-POP,Moulding,,"*NRB* 2-1/8"" x 2-1/8"" ""Shaker"" Style Light Rail Moulding with Beveled Edge, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002535953,0.00000,24.00000,$9.56,$8.31,$13.85
MC10ALD,Moulding,,"*NRB* 5-1/4"" x 3/4"" Cove Crown Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520553,0.00000,24.00000,$16.50,$14.35,$23.91
MC10CH,Moulding,,"*NRB* 5-1/4"" x 3/4"" Cove Crown Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520539,0.00000,24.00000,$14.41,$12.53,$20.88
MC10HMP,Moulding,,"5-1/4"" x 3/4"" Cove Crown Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520546,24.00000,48.00000,$11.53,$10.03,$16.71
MC10POP,Moulding,,"5-1/4"" x 3/4"" Cove Crown Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512042812,24.00000,48.00000,$7.02,$6.10,$10.16
MC2ALD,Moulding,,"*NRB* 4-7/8"" x 3/4"" Crown Moulding with 1/2"" Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520614,0.00000,24.00000,$24.84,$21.60,$36.00
MC2CH,Moulding,,"*NRB* 4-7/8"" x 3/4"" Crown Moulding with 1/2"" Rope, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520621,0.00000,24.00000,$22.59,$19.64,$32.73
MC2HMP,Moulding,,"4-7/8"" x 3/4"" Crown Moulding with 1/2"" Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520638,24.00000,48.00000,$16.50,$14.35,$23.92
MC2OK,Moulding,,"*NRB* 4-7/8"" x 3/4"" Crown Moulding with 1/2"" Rope. Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520652,0.00000,24.00000,$7.94,$6.90,$11.50
MC2POP,Moulding,,"*NRB* 4-7/8"" x 3/4"" Crown Moulding with 1/2"" Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520645,0.00000,24.00000,$10.22,$8.89,$14.82
MC4ALD,Moulding,,"*NRB* 4-1/2"" x 3/4"" Crown Moulding with 3/4"" Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520669,0.00000,24.00000,$25.62,$22.28,$37.13
MC4HMP,Moulding,,"*NRB* 4-1/2"" x 3/4"" Crown Moulding with 3/4"" Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512048098,0.00000,24.00000,$16.49,$14.34,$23.90
MC4OK,Moulding,,"*NRB* 4-1/2"" x 3/4"" Crown Moulding with 3/4"" Rope, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512030604,0.00000,24.00000,$12.97,$11.28,$18.81
MC4POP,Moulding,,"*NRB* 4-1/2"" x 3/4"" Crown Moulding with 3/4"" Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512042232,0.00000,24.00000,$10.83,$9.42,$15.71
MC5ALD,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512048050,0.00000,24.00000,$21.47,$18.67,$31.12
MC5BALD,Moulding,,"2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Beaded Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520706,0.00000,24.00000,$21.74,$18.90,$31.50
MC5BCH,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Beaded Rope, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520713,0.00000,24.00000,$18.65,$16.22,$27.03
MC5BHMP,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Beaded Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520720,0.00000,24.00000,$16.57,$14.41,$24.02
MC5BOK,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Beaded Rope, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520737,0.00000,24.00000,$11.66,$10.14,$16.90
MC5BPOP,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Beaded Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520744,0.00000,24.00000,$9.18,$7.98,$13.30
MC5HMP,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512044410,0.00000,24.00000,$16.32,$14.19,$23.65
MC5OK,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Rope, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520690,0.00000,24.00000,$11.66,$10.14,$16.90
MC5POP,Moulding,,"*NRB* 2-3/4"" x 1-1/16"" Corner Moulding with 1-1/2 Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512038600,0.00000,24.00000,$9.18,$7.98,$13.30
MC7ALD,Moulding,,"**NRB** 4-1/4"" x 3/4"" Cove Crown Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520751,24.00000,48.00000,$14.03,$12.20,$20.33
MC7CH,Moulding,,"*NRB* 4-1/4"" x 3/4"" Cove Crown Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520768,0.00000,24.00000,$12.09,$10.51,$17.52
MC7HMP,Moulding,,"4-1/4"" x 3/4"" Cove Crown Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512041440,24.00000,48.00000,$8.96,$7.79,$12.99
MC7POP,Moulding,,"4-1/4"" x 3/4"" Cove Crown Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520775,24.00000,48.00000,$6.98,$6.07,$10.11
MC8ALD,Moulding,,"*NRB* 2-1/2"" x 3/4"" Cove Crown Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520782,0.00000,24.00000,$10.11,$8.79,$14.65
MC8CH,Moulding,,"*NRB* 2-1/2"" x 3/4"" Cove Crown Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520812,0.00000,24.00000,$6.95,$6.04,$10.06
MC8HMP,Moulding,,"*NRB* 2-1/2"" x 3/4"" Cove Crown Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520799,0.00000,24.00000,$6.27,$5.45,$9.09
MC9ALD,Moulding,,"*NRB* 3-1/4"" x 3/4"" Cove Crown Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512046872,0.00000,24.00000,$11.81,$10.27,$17.11
MC9CH,Moulding,,"*NRB* 3-1/4"" x 3/4"" Cove Crown Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002520829,0.00000,24.00000,$9.90,$8.61,$14.36
MC9HMP,Moulding,,"3-1/4"" x 3/4"" Cove Crown Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512040818,24.00000,48.00000,$7.48,$6.50,$10.84
MC9POP,Moulding,,"3-1/4"" x 3/4"" Cove Crown Moulding, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512038617,24.00000,48.00000,$5.68,$4.94,$8.23
OCM1ALD,Moulding,,"3/4"" x 3/4"" Outside Corner Moulding. Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",843512046865,40.00000,400.00000,$4.24,$3.69,$6.15
OCM1HMP,Moulding,,"3/4"" x 3/4"" Outside Corner Moulding. Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",843512038648,40.00000,400.00000,$2.28,$1.98,$3.31
OCM1OK,Moulding,,"3/4"" x 3/4"" Outside Corner Moulding. Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",840002537513,40.00000,400.00000,$2.01,$1.75,$2.91
OCM1POP,Moulding,,"3/4"" x 3/4"" Outside Corner Moulding. Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 40 LF (5 sticks).",840002537520,40.00000,400.00000,$1.83,$1.59,$2.65
OME-RMH14HMP-RL,Moulding,,"Omega 1/4"" Half Round Rope Moulding. Species: Hard Maple, Sold by the LF, 200 pcs per pack of any one particular length.  4', 5', 6', 7' or 8' length sticks to be kept consistent per carton. CARTON QTY WILL VARY BASED ON LENGTH USED WITHIN CARTON.",,0.00000,1600.00000,$2.36,$2.05,$3.41
RC1ALD,Moulding,,"*NRB* 4-1/4"" x 7/8"" Crown Moulding with 1/2"" Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518604,0.00000,24.00000,$24.15,$21.00,$35.00
RC1CH,Moulding,,"*NRB* 4-1/4"" x 7/8"" Crown Moulding with 1/2"" Rope, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518611,0.00000,24.00000,$21.48,$18.68,$31.14
RC1HMP,Moulding,,"*NRB* 4-1/4"" x 7/8"" Crown Moulding with 1/2"" Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512024368,0.00000,24.00000,$15.55,$13.52,$22.53
RC1OK,Moulding,,"4-1/4"" x 7/8"" Crown Moulding with 1/2"" Rope, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518628,0.00000,24.00000,$12.11,$10.53,$17.54
RC1POP,Moulding,,"*NRB* 4-1/4"" x 7/8"" Crown Moulding with 1/2"" Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518635,0.00000,24.00000,$10.01,$8.70,$14.49
RC2ALD,Moulding,,"*NRB* 2-3/4"" x 5/8"" Crown Moulding with 1/2"" Rope, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512039140,0.00000,24.00000,$18.66,$16.23,$27.05
RC2CH,Moulding,,"*NRB* 2-3/4"" x 5/8"" Crown Moulding with 1/2"" Rope, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518642,0.00000,24.00000,$16.47,$14.32,$23.86
RC2HMP,Moulding,,"2-3/4"" x 5/8"" Crown Moulding with 1/2"" Rope, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",843512024375,0.00000,24.00000,$12.01,$10.44,$17.40
RC2OK,Moulding,,"*NRB* 2-3/4"" x 5/8"" Crown Moulding with 1/2"" Rope, Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518659,0.00000,24.00000,$9.44,$8.21,$13.68
RC2POP,Moulding,,"*NRB* 2-3/4"" x 5/8"" Crown Moulding with 1/2"" Rope, Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518666,0.00000,24.00000,$8.07,$7.02,$11.71
RMH12ALD,Moulding,,"1/2"" Half-round Rope Moulding. Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512046476,64.00000,1280.00000,$3.71,$3.23,$5.39
RMH12CH,Moulding,,"1/2"" Half-round Rope Moulding. Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",,0.00000,64.00000,$2.55,$2.22,$3.71
RMH12HMP,Moulding,,"1/2"" Half-round Rope Moulding. Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",,64.00000,1280.00000,$2.59,$2.25,$3.76
RMH12OK,Moulding,,"1/2"" Half-round Rope Moulding. Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002520843,64.00000,1280.00000,$2.13,$1.85,$3.08
RMH12POP,Moulding,,"1/2"" Half-round Rope Moulding. Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512030383,64.00000,1280.00000,$2.27,$1.97,$3.29
RMH12TALD,Moulding,,"*NRB* 1/2"" Tight twist Half-round Rope Moulding. Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512047527,0.00000,64.00000,$3.02,$2.63,$4.38
RMH12TCH,Moulding,,"*NRB* 1/2"" Tight twist Half-round Rope Moulding. Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512047527,0.00000,64.00000,$2.07,$1.80,$3.00
RMH12THMP,Moulding,,"*NRB* 1/2"" Tight twist Half-round Rope Moulding. Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002520850,0.00000,64.00000,$2.15,$1.87,$3.12
RMH12TOK,Moulding,,"*NRB* 1/2"" Tight twist Half-round Rope Moulding. Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002520874,0.00000,64.00000,$1.93,$1.68,$2.81
RMH12TPOP,Moulding,,"*NRB* 1/2"" Tight twist Half-round Rope Moulding. Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002521253,0.00000,64.00000,$2.27,$1.97,$3.29
RMH14ALD,Moulding,,"1/4"" Half-round Rope Moulding. Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002534949,64.00000,3712.00000,$3.51,$3.05,$5.09
RMH14CH,Moulding,,"1/4"" Half-round Rope Moulding. Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002534925,0.00000,64.00000,$2.55,$2.22,$3.71
RMH14HMP,Moulding,,"1/4"" Half-round Rope Moulding. Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512039690,64.00000,3712.00000,$2.32,$2.02,$3.36
RMH14OK,Moulding,,"1/4"" Half-round Rope Moulding. Species: Oak. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",840002534932,64.00000,3712.00000,$2.07,$1.80,$3.00
RMH14POP,Moulding,,"1/4"" Half-round Rope Moulding. Species: Poplar. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 64 LF (8 sticks).",843512031021,64.00000,3712.00000,$2.02,$1.76,$2.93
RMH150ALD,Moulding,,"1-1/2"" Half-round Rope Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518680,24.00000,144.00000,$13.49,$11.73,$19.55
RMH150BALD,Moulding,,"1-1/2"" Beaded Half-round Rope Moulding, Species: Alder. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",,0.00000,24.00000,$13.65,$11.87,$19.78
RMH150BCH,Moulding,,"*NRB* 1-1/2"" Beaded Half-round Rope Moulding, Species: Cherry. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518802,0.00000,24.00000,$8.03,$6.98,$11.64
RMH150BHMP,Moulding,,"1-1/2"" Beaded Half-round Rope Moulding, Species: Hard Maple. Priced by the linear foot and sold by the 8 ft stick. Sold in multiples of 24 LF (3 sticks).",840002518819,0.00000,24.00000,$7.28,$6.33,$10.55
